Date,CDS
2016-06-23,12.844226837158203
2016-06-24,10.717286109924316
2016-06-25,10.717286109924316
2016-06-26,10.717286109924316
2016-06-27,10.09779167175293
2016-06-28,10.428187370300293
2016-06-29,10.600271224975586
2016-06-30,10.799885749816895
2016-07-01,10.751703262329102
2016-07-02,10.751703262329102
2016-07-03,10.751703262329102
2016-07-04,10.751703262329102
2016-07-05,10.194156646728516
2016-07-06,10.084023475646973
2016-07-07,10.049606323242188
2016-07-08,10.345588684082031
2016-07-09,10.345588684082031
2016-07-10,10.345588684082031
2016-07-11,10.524555206298828
2016-07-12,10.896251678466797
2016-07-13,10.806769371032715
2016-07-14,11.05456829071045
2016-07-15,10.96508502960205
2016-07-16,10.96508502960205
2016-07-17,10.96508502960205
2016-07-18,10.992619514465332
2016-07-19,10.882485389709473
2016-07-20,11.020153045654297
2016-07-21,10.992619514465332
2016-07-22,10.96508502960205
2016-07-23,10.96508502960205
2016-07-24,10.96508502960205
2016-07-25,10.951319694519043
2016-07-26,11.00638484954834
2016-07-27,11.123400688171387
2016-07-28,10.978852272033691
2016-07-29,11.212883949279785
2016-07-30,11.212883949279785
2016-07-31,11.212883949279785
2016-08-01,10.999504089355469
2016-08-02,10.88936996459961
2016-08-03,10.971969604492188
2016-08-04,11.068333625793457
2016-08-05,11.178466796875
2016-08-06,11.178466796875
2016-08-07,11.178466796875
2016-08-08,11.316133499145508
2016-08-09,11.440032958984375
2016-08-10,11.56393051147461
2016-08-11,11.612113952636719
2016-08-12,11.591465950012207
2016-08-13,11.591465950012207
2016-08-14,11.591465950012207
2016-08-15,11.612113952636719
2016-08-16,11.570816040039062
2016-08-17,11.536398887634277
2016-08-18,11.612113952636719
2016-08-19,11.440032958984375
2016-08-20,11.440032958984375
2016-08-21,11.440032958984375
2016-08-22,11.495100021362305
2016-08-23,11.687830924987793
2016-08-24,11.715364456176758
2016-08-25,11.63276481628418
2016-08-26,11.56393051147461
2016-08-27,11.56393051147461
2016-08-28,11.56393051147461
2016-08-29,11.625882148742676
2016-08-30,11.742897987365723
2016-08-31,11.9149808883667
2016-09-01,12.080178260803223
2016-09-02,12.245378494262695
2016-09-03,12.245378494262695
2016-09-04,12.245378494262695
2016-09-05,12.245378494262695
2016-09-06,12.142128944396973
2016-09-07,12.14901065826416
